#            rhoc              M             Mb              R              C             kl            lam
2.260841999999999886e-03 2.021665000000000045e+00 2.380228999999999928e+00 7.660033000000000314e+00 2.639199999999999879e-01 3.092278999999999861e-02 1.609885999999999839e+01
2.314468999999999988e-03 2.034288999999999792e+00 2.398877999999999844e+00 7.611105000000000231e+00 2.672800000000000176e-01 2.965015000000000012e-02 1.449141000000000012e+01
2.332344999999999991e-03 2.038190000000000168e+00 2.404631000000000185e+00 7.600220000000000198e+00 2.681799999999999740e-01 2.914160999999999835e-02 1.400651000000000046e+01
2.350220000000000087e-03 2.041942000000000146e+00 2.410229999999999873e+00 7.581164000000000236e+00 2.693400000000000238e-01 2.880015000000000006e-02 1.354457999999999984e+01
2.368096000000000090e-03 2.045549999999999979e+00 2.415575000000000028e+00 7.570293999999999635e+00 2.702100000000000057e-01 2.831341999999999887e-02 1.310430999999999990e+01
2.385972000000000093e-03 2.049017000000000088e+00 2.420783999999999825e+00 7.551918999999999826e+00 2.713200000000000056e-01 2.797708999999999960e-02 1.268441999999999936e+01
2.403848000000000096e-03 2.052344999999999864e+00 2.425720999999999794e+00 7.540474999999999817e+00 2.721799999999999775e-01 2.752216000000000037e-02 1.228382000000000041e+01
2.421723000000000191e-03 2.055537999999999865e+00 2.430546000000000095e+00 7.522107000000000099e+00 2.732700000000000129e-01 2.720298999999999981e-02 1.190132999999999974e+01
2.457475000000000197e-03 2.061531000000000002e+00 2.439493000000000134e+00 7.500087999999999866e+00 2.748700000000000032e-01 2.632821000000000120e-02 1.118695999999999913e+01
2.475351000000000200e-03 2.064337999999999784e+00 2.443760000000000154e+00 7.481366000000000405e+00 2.759300000000000086e-01 2.604039000000000006e-02 1.085318000000000005e+01
2.493225999999999862e-03 2.067020999999999997e+00 2.447786999999999935e+00 7.470475999999999672e+00 2.766899999999999915e-01 2.562504999999999991e-02 1.053392000000000017e+01
2.511101999999999865e-03 2.069585000000000008e+00 2.451703999999999883e+00 7.452052000000000120e+00 2.777200000000000224e-01 2.534739999999999910e-02 1.022836000000000034e+01
2.528977999999999868e-03 2.072030999999999956e+00 2.455373999999999945e+00 7.440597000000000349e+00 2.784800000000000053e-01 2.495957000000000037e-02 9.935828000000000770e+00
2.546853999999999871e-03 2.074361999999999817e+00 2.458902999999999839e+00 7.430220000000000269e+00 2.791799999999999837e-01 2.456320000000000031e-02 9.655601000000000766e+00
2.564728999999999967e-03 2.076581000000000010e+00 2.462317999999999785e+00 7.411540999999999713e+00 2.801799999999999846e-01 2.431207999999999980e-02 9.387038999999999689e+00
2.582604999999999970e-03 2.078692000000000206e+00 2.465495000000000214e+00 7.400227000000000110e+00 2.808999999999999830e-01 2.394788000000000125e-02 9.129576000000000136e+00
2.600480999999999973e-03 2.080694999999999961e+00 2.468548000000000187e+00 7.390038999999999803e+00 2.815500000000000225e-01 2.357441000000000050e-02 8.882616999999999763e+00
2.618356999999999976e-03 2.082593999999999834e+00 2.471483000000000096e+00 7.370896000000000114e+00 2.825400000000000134e-01 2.335125999999999868e-02 8.645635999999999655e+00
2.636232000000000072e-03 2.084391999999999801e+00 2.474280999999999953e+00 7.352731000000000350e+00 2.834900000000000198e-01 2.311850999999999837e-02 8.418115000000000236e+00
2.654108000000000075e-03 2.086090000000000000e+00 2.476865999999999790e+00 7.341698000000000057e+00 2.841400000000000037e-01 2.278084999999999832e-02 8.199657999999999447e+00
2.689860000000000081e-03 2.089198000000000111e+00 2.481670999999999960e+00 7.312478999999999729e+00 2.857000000000000095e-01 2.223781999999999842e-02 7.787993000000000166e+00
2.707735000000000176e-03 2.090612999999999833e+00 2.483804999999999819e+00 7.300646000000000413e+00 2.863600000000000034e-01 2.193437000000000164e-02 7.594031000000000198e+00
2.725611000000000179e-03 2.091937000000000157e+00 2.485835999999999935e+00 7.290199999999999569e+00 2.869499999999999829e-01 2.161750000000000130e-02 7.407441999999999638e+00
2.743487000000000182e-03 2.093173999999999868e+00 2.487801000000000151e+00 7.271779000000000437e+00 2.878499999999999948e-01 2.142521999999999829e-02 7.227882000000000140e+00
2.761363000000000185e-03 2.094323999999999852e+00 2.489559999999999995e+00 7.260841000000000101e+00 2.884399999999999742e-01 2.112887999999999919e-02 7.055057999999999829e+00
2.797113999999999850e-03 2.096375999999999795e+00 2.492785000000000029e+00 7.232166999999999568e+00 2.898700000000000165e-01 2.065378000000000006e-02 6.728289000000000186e+00
2.814989999999999853e-03 2.097281000000000173e+00 2.494169999999999998e+00 7.221169999999999867e+00 2.904399999999999760e-01 2.037763000000000074e-02 6.573807000000000400e+00
2.832865999999999856e-03 2.098109000000000002e+00 2.495430999999999955e+00 7.210183999999999926e+00 2.909900000000000264e-01 2.010779999999999859e-02 6.424883000000000344e+00
2.850740999999999952e-03 2.098860000000000170e+00 2.496607000000000021e+00 7.200201999999999991e+00 2.914999999999999813e-01 1.983046000000000114e-02 6.281270000000000131e+00
2.868616999999999955e-03 2.099537999999999904e+00 2.497686999999999991e+00 7.180798000000000236e+00 2.923799999999999732e-01 1.968827999999999898e-02 6.142735000000000056e+00
2.886492999999999958e-03 2.100143000000000093e+00 2.498623999999999956e+00 7.170466000000000228e+00 2.928899999999999837e-01 1.942696999999999827e-02 6.009059999999999846e+00
2.922244000000000057e-03 2.101144000000000123e+00 2.500242000000000075e+00 7.141770000000000174e+00 2.942000000000000171e-01 1.902912999999999827e-02 5.755429000000000350e+00
2.940120000000000060e-03 2.101542999999999939e+00 2.500828999999999969e+00 7.130423000000000400e+00 2.947299999999999920e-01 1.879785999999999957e-02 5.635102999999999973e+00
2.957996000000000063e-03 2.101876999999999995e+00 2.501339999999999897e+00 7.120045000000000179e+00 2.952099999999999724e-01 1.855930999999999900e-02 5.518839999999999968e+00
2.975872000000000066e-03 2.102146999999999988e+00 2.501829999999999998e+00 7.102025000000000254e+00 2.959899999999999753e-01 1.842506000000000005e-02 5.406462000000000323e+00
2.993747000000000161e-03 2.102355000000000196e+00 2.502130000000000187e+00 7.090996999999999773e+00 2.964800000000000213e-01 1.820474000000000050e-02 5.297844000000000442e+00
3.011623000000000164e-03 2.102501999999999871e+00 2.502355999999999803e+00 7.080670999999999715e+00 2.969399999999999817e-01 1.798057000000000127e-02 5.192801000000000222e+00
3.029499000000000167e-03 2.102590999999999877e+00 2.502473000000000170e+00 7.070009999999999906e+00 2.973999999999999977e-01 1.776577999999999838e-02 5.091191000000000244e+00
