#            rhoc              M             Mb              R              C             kl            lam
7.592786000000000457e-04 9.189549000000000190e-01 9.798885000000000511e-01 8.822428000000000381e+00 1.041600000000000026e-01 1.171012000000000025e-01 6.367073000000000320e+03
7.771542999999999464e-04 9.659149999999999681e-01 1.033357000000000081e+00 8.840087999999999724e+00 1.092700000000000060e-01 1.161719999999999975e-01 4.972771999999999935e+03
7.950300999999999896e-04 1.012939000000000034e+00 1.087261999999999951e+00 8.850915000000000532e+00 1.144400000000000001e-01 1.153682000000000041e-01 3.917592999999999847e+03
8.129057999999999987e-04 1.059881999999999991e+00 1.141434000000000060e+00 8.862598000000000198e+00 1.195900000000000019e-01 1.142023999999999956e-01 3.112447000000000116e+03
8.307816000000000419e-04 1.106605000000000061e+00 1.195702999999999960e+00 8.880283999999999622e+00 1.246099999999999985e-01 1.123740000000000017e-01 2.493132000000000062e+03
8.486573000000000510e-04 1.152979999999999894e+00 1.249942000000000109e+00 8.891254999999999242e+00 1.296799999999999897e-01 1.107206000000000023e-01 2.013000000000000000e+03
8.665330999999999858e-04 1.198884999999999978e+00 1.303995999999999933e+00 8.902729000000000781e+00 1.346600000000000019e-01 1.088066000000000033e-01 1.637919000000000096e+03
8.844087999999999949e-04 1.244213999999999931e+00 1.357715999999999923e+00 8.920028000000000290e+00 1.394900000000000029e-01 1.063444999999999946e-01 1.342701999999999998e+03
9.022846000000000382e-04 1.288874000000000075e+00 1.411013000000000073e+00 8.930058000000000717e+00 1.443300000000000138e-01 1.041495000000000060e-01 1.108627999999999929e+03
9.201603000000000473e-04 1.332780000000000076e+00 1.463762999999999925e+00 8.940058000000000504e+00 1.490799999999999903e-01 1.018069999999999947e-01 9.217148999999999432e+02
9.380360999999999821e-04 1.375857000000000108e+00 1.515867000000000075e+00 8.950030999999999182e+00 1.537300000000000055e-01 9.934284999999999644e-02 7.714380999999999631e+02
9.559117999999999912e-04 1.418041000000000107e+00 1.567247000000000057e+00 8.952538999999999803e+00 1.584000000000000130e-01 9.718396999999999453e-02 6.498164000000000442e+02
9.737876000000000344e-04 1.459273999999999960e+00 1.617779000000000078e+00 8.961064999999999614e+00 1.628499999999999948e-01 9.461054000000000685e-02 5.507598000000000411e+02
1.009539000000000053e-03 1.538704000000000072e+00 1.716097999999999901e+00 8.971073000000000519e+00 1.715200000000000058e-01 8.965831999999999968e-02 4.026671999999999798e+02
1.027415000000000056e-03 1.576829000000000036e+00 1.763759999999999994e+00 8.972407000000000465e+00 1.757400000000000073e-01 8.730406999999999751e-02 3.471881000000000199e+02
1.045291000000000059e-03 1.613863999999999965e+00 1.810353000000000101e+00 8.973613000000000284e+00 1.798500000000000099e-01 8.492977000000000165e-02 3.009334999999999809e+02
1.063165999999999937e-03 1.649794999999999900e+00 1.855812000000000017e+00 8.980060999999999183e+00 1.837199999999999944e-01 8.230273000000000450e-02 2.621616999999999962e+02
1.081041999999999940e-03 1.684614999999999974e+00 1.900163999999999964e+00 8.980036999999999381e+00 1.875999999999999890e-01 7.997790000000000454e-02 2.294915000000000020e+02
1.098917999999999943e-03 1.718318999999999930e+00 1.943386999999999976e+00 8.973126000000000602e+00 1.915000000000000036e-01 7.795920000000000627e-02 2.018251999999999953e+02
1.116793999999999946e-03 1.750911000000000106e+00 1.985400999999999971e+00 8.971674000000000149e+00 1.951600000000000001e-01 7.571103999999999334e-02 1.782850999999999999e+02
1.152545000000000045e-03 1.812780999999999976e+00 2.065895999999999955e+00 8.963067999999999813e+00 2.022500000000000131e-01 7.151535000000000530e-02 1.408851999999999975e+02
1.170421000000000048e-03 1.842079999999999940e+00 2.104322999999999944e+00 8.960597999999999175e+00 2.055800000000000127e-01 6.938709999999999323e-02 1.259882000000000062e+02
1.188297000000000051e-03 1.870308000000000082e+00 2.141596999999999973e+00 8.952303000000000566e+00 2.089199999999999946e-01 6.751638000000000084e-02 1.130904000000000025e+02
1.206171999999999930e-03 1.897483000000000031e+00 2.177633999999999848e+00 8.950044999999999362e+00 2.120100000000000040e-01 6.545504000000000600e-02 1.018799000000000063e+02
1.224047999999999933e-03 1.923624000000000001e+00 2.212523000000000017e+00 8.940386000000000166e+00 2.151599999999999902e-01 6.370351999999999959e-02 9.209842000000000439e+01
1.259799999999999939e-03 1.972898000000000041e+00 2.278814999999999813e+00 8.921279999999999433e+00 2.211500000000000132e-01 6.029984000000000038e-02 7.600422000000000367e+01
1.277675000000000035e-03 1.996078000000000019e+00 2.310242999999999824e+00 8.911435000000000883e+00 2.239899999999999947e-01 5.866575999999999735e-02 6.936560000000000059e+01
1.295551000000000038e-03 2.018320000000000114e+00 2.340543999999999958e+00 8.900971999999999440e+00 2.267500000000000071e-01 5.709199999999999692e-02 6.349226000000000170e+01
1.313427000000000041e-03 2.039649999999999963e+00 2.369753999999999916e+00 8.890909999999999869e+00 2.294100000000000028e-01 5.554628999999999817e-02 5.827956999999999965e+01
1.331303000000000044e-03 2.060093999999999870e+00 2.397876999999999814e+00 8.880349000000000714e+00 2.319799999999999918e-01 5.405783000000000116e-02 5.363922000000000168e+01
1.349177999999999922e-03 2.079677999999999916e+00 2.424952000000000218e+00 8.870143999999999807e+00 2.344600000000000017e-01 5.260059999999999736e-02 4.949629000000000190e+01
1.367053999999999925e-03 2.098427000000000042e+00 2.451041000000000025e+00 8.853023999999999560e+00 2.370299999999999907e-01 5.138597999999999777e-02 4.578696000000000055e+01
1.384929999999999928e-03 2.116369999999999862e+00 2.476067000000000018e+00 8.841703000000000756e+00 2.393599999999999894e-01 5.004033000000000092e-02 4.245714999999999861e+01
1.402805999999999931e-03 2.133529999999999927e+00 2.500103999999999882e+00 8.830545000000000755e+00 2.416099999999999914e-01 4.873096999999999845e-02 3.946003000000000327e+01
1.420681000000000027e-03 2.149935000000000151e+00 2.523190000000000044e+00 8.820002999999999815e+00 2.437600000000000044e-01 4.744575000000000181e-02 3.675558999999999799e+01
1.456433000000000033e-03 2.180578999999999823e+00 2.566619000000000206e+00 8.790255999999999403e+00 2.480700000000000127e-01 4.521988999999999870e-02 3.209129000000000076e+01
1.474309000000000036e-03 2.194868000000000041e+00 2.587032999999999916e+00 8.772396999999999778e+00 2.501999999999999780e-01 4.423405999999999866e-02 3.007563000000000031e+01
1.492183999999999915e-03 2.208502000000000187e+00 2.606520999999999866e+00 8.760536999999999352e+00 2.520999999999999908e-01 4.313116000000000172e-02 2.823996999999999957e+01
1.510059999999999918e-03 2.221505000000000063e+00 2.625242000000000075e+00 8.742428000000000310e+00 2.541100000000000025e-01 4.221522999999999942e-02 2.656453000000000131e+01
1.527935999999999921e-03 2.233897999999999939e+00 2.643091000000000079e+00 8.730537999999999244e+00 2.558699999999999863e-01 4.118176999999999949e-02 2.503237000000000023e+01
1.545811999999999924e-03 2.245706000000000202e+00 2.660225000000000062e+00 8.712365000000000137e+00 2.577599999999999891e-01 4.032805999999999891e-02 2.362829999999999941e+01
1.563687000000000020e-03 2.256947999999999954e+00 2.676530000000000076e+00 8.700393999999999295e+00 2.594099999999999739e-01 3.936177999999999899e-02 2.233931000000000111e+01
1.581563000000000023e-03 2.267647999999999886e+00 2.692175000000000207e+00 8.682123999999999953e+00 2.611899999999999777e-01 3.856785000000000074e-02 2.115367000000000175e+01
1.599439000000000026e-03 2.277824999999999989e+00 2.707033000000000023e+00 8.670201999999999742e+00 2.627200000000000091e-01 3.766214999999999841e-02 2.006125000000000114e+01
1.617315000000000029e-03 2.287498999999999949e+00 2.721276000000000028e+00 8.651472000000000051e+00 2.644099999999999784e-01 3.693243000000000220e-02 1.905292000000000030e+01
1.635189999999999907e-03 2.296689999999999898e+00 2.734789000000000136e+00 8.640038000000000551e+00 2.658200000000000007e-01 3.607451999999999881e-02 1.812071999999999861e+01
1.653065999999999910e-03 2.305416000000000132e+00 2.747711999999999932e+00 8.620839999999999392e+00 2.674199999999999910e-01 3.540515999999999802e-02 1.725747000000000142e+01
1.670941999999999913e-03 2.313693999999999917e+00 2.760025999999999868e+00 8.602420999999999651e+00 2.689599999999999769e-01 3.474271000000000303e-02 1.645682000000000045e+01
1.688817999999999916e-03 2.321543000000000134e+00 2.771662000000000070e+00 8.590287999999999258e+00 2.702499999999999902e-01 3.397826999999999792e-02 1.571321000000000012e+01
1.706693000000000012e-03 2.328978999999999910e+00 2.782792999999999850e+00 8.571545999999999665e+00 2.717100000000000071e-01 3.336839999999999945e-02 1.502144999999999975e+01
1.724569000000000015e-03 2.336018000000000150e+00 2.793292999999999804e+00 8.560009000000000867e+00 2.728999999999999759e-01 3.264167999999999931e-02 1.437710000000000043e+01
1.742445000000000018e-03 2.342675999999999981e+00 2.803310999999999886e+00 8.540653999999999968e+00 2.742999999999999883e-01 3.208642999999999912e-02 1.377604000000000006e+01
1.760321000000000021e-03 2.348968000000000167e+00 2.812818000000000040e+00 8.522119999999999251e+00 2.756299999999999861e-01 3.153502999999999862e-02 1.321462999999999965e+01
1.778195999999999900e-03 2.354906999999999861e+00 2.821740000000000137e+00 8.510158999999999807e+00 2.767200000000000215e-01 3.088310000000000013e-02 1.268961999999999968e+01
1.796071999999999903e-03 2.360508999999999968e+00 2.830252999999999908e+00 8.491141999999999967e+00 2.780000000000000249e-01 3.037928000000000156e-02 1.219800000000000040e+01
1.813947999999999906e-03 2.365785999999999945e+00 2.838295000000000012e+00 8.472730999999999568e+00 2.792200000000000237e-01 2.988209000000000004e-02 1.173706999999999923e+01
1.831823999999999909e-03 2.370750999999999831e+00 2.845803999999999778e+00 8.460452999999999335e+00 2.802200000000000246e-01 2.929572999999999899e-02 1.130450000000000088e+01
1.849699000000000005e-03 2.375417000000000112e+00 2.852958999999999801e+00 8.441713000000000022e+00 2.813899999999999735e-01 2.883923999999999863e-02 1.089799000000000007e+01
1.867575000000000008e-03 2.379795000000000105e+00 2.859612999999999960e+00 8.430056999999999690e+00 2.822999999999999954e-01 2.827943000000000123e-02 1.051561000000000057e+01
1.885451000000000011e-03 2.383897000000000155e+00 2.865930999999999784e+00 8.410933999999999244e+00 2.834300000000000153e-01 2.786177999999999919e-02 1.015550999999999959e+01
1.903327000000000014e-03 2.387732999999999883e+00 2.871865999999999808e+00 8.392514999999999503e+00 2.845099999999999851e-01 2.744707000000000049e-02 9.816038999999999959e+00
1.921201999999999892e-03 2.391315000000000079e+00 2.877333000000000141e+00 8.380364000000000146e+00 2.853499999999999925e-01 2.694573999999999928e-02 9.495751000000000275e+00
1.939077999999999895e-03 2.394651999999999781e+00 2.882525999999999922e+00 8.361644000000000077e+00 2.863899999999999779e-01 2.656510999999999942e-02 9.193196000000000367e+00
1.956953999999999898e-03 2.397755000000000081e+00 2.887283000000000044e+00 8.350058000000000646e+00 2.871500000000000163e-01 2.608598000000000167e-02 8.907171999999999201e+00
1.974829999999999901e-03 2.400631000000000181e+00 2.891777999999999960e+00 8.331063000000000329e+00 2.881500000000000172e-01 2.573676999999999909e-02 8.636495000000000033e+00
1.992704999999999997e-03 2.403291999999999984e+00 2.895951000000000164e+00 8.312687999999999633e+00 2.891099999999999781e-01 2.539017999999999831e-02 8.380110000000000170e+00
2.010581000000000000e-03 2.405743999999999883e+00 2.899722000000000133e+00 8.300585999999999132e+00 2.898299999999999765e-01 2.496115000000000139e-02 8.137112000000000123e+00
2.028457000000000003e-03 2.407995999999999803e+00 2.903283000000000058e+00 8.282178000000000040e+00 2.907399999999999984e-01 2.463956999999999953e-02 7.906527999999999778e+00
2.046333000000000006e-03 2.410057000000000116e+00 2.906457000000000068e+00 8.270307000000000741e+00 2.914100000000000024e-01 2.423319999999999988e-02 7.687610000000000277e+00
2.064208000000000102e-03 2.411932999999999883e+00 2.909438000000000191e+00 8.251702999999999122e+00 2.923000000000000043e-01 2.393730000000000163e-02 7.479549999999999699e+00
2.082084000000000105e-03 2.413632999999999917e+00 2.912065000000000126e+00 8.240140000000000242e+00 2.929100000000000037e-01 2.355087000000000153e-02 7.281697999999999560e+00
2.099960000000000108e-03 2.415163000000000171e+00 2.914512000000000214e+00 8.221434000000000353e+00 2.937600000000000211e-01 2.327761000000000066e-02 7.093377000000000265e+00
2.117836000000000111e-03 2.416529000000000149e+00 2.916625999999999941e+00 8.210096999999999312e+00 2.943399999999999905e-01 2.291084999999999997e-02 6.914026999999999923e+00
2.135711000000000206e-03 2.417739999999999778e+00 2.918578999999999812e+00 8.191219999999999501e+00 2.951599999999999779e-01 2.265968000000000149e-02 6.743071999999999733e+00
2.153587000000000209e-03 2.418798999999999921e+00 2.920218000000000202e+00 8.180052999999999130e+00 2.956900000000000084e-01 2.231197000000000041e-02 6.580028999999999684e+00
2.171463000000000212e-03 2.419715000000000060e+00 2.921713000000000005e+00 8.161255999999999844e+00 2.964899999999999758e-01 2.207802999999999849e-02 6.424406000000000283e+00
2.189339000000000215e-03 2.420491999999999866e+00 2.922911000000000037e+00 8.150080000000000879e+00 2.969899999999999762e-01 2.175043999999999936e-02 6.275788000000000366e+00
2.207213999999999877e-03 2.421136000000000177e+00 2.923976000000000131e+00 8.131351000000000440e+00 2.977500000000000147e-01 2.153274000000000160e-02 6.133748999999999896e+00
2.225089999999999880e-03 2.421651999999999916e+00 2.924764000000000141e+00 8.120113999999999166e+00 2.982299999999999951e-01 2.122465000000000115e-02 5.997932999999999737e+00
2.242965999999999883e-03 2.422044999999999781e+00 2.925441999999999876e+00 8.101596999999999937e+00 2.989600000000000035e-01 2.102017999999999942e-02 5.867967000000000155e+00
2.278716999999999982e-03 2.422483000000000164e+00 2.926163999999999987e+00 8.072005000000000763e+00 3.001099999999999879e-01 2.053808000000000022e-02 5.624348999999999599e+00
