name,q,group,tend,neutrinos,comment,viscosity,resolution,dyn_phase,bern_phase,EOS,M1,M2,Mb1,Mb2,Mb,Mg1,Mg2,R1,R2,C1,C2,k21,k22,lam21,lam22,Lambda,k2T,fate,MADM,EGW,JADM,JGW,f0,fpeak,tmerg_r,tcoll_gw,tcoll,Mdisk,tdisk3D,Mdisk3D,tdisk3Dmax,Mdisk3Dmax,Munb_tot,Munb_bern_tot,tend-geo,t98mass-geo,Mej_tot-geo,Ye_ave-geo,s_ave-geo,vel_inf_ave-geo,E_kin_ave-geo,theta_rms-geo,Mej_tot-bern_geoend,Ye_ave-bern_geoend,s_ave-bern_geoend,vel_inf_ave-bern_geoend,E_kin_ave-bern_geoend,theta_rms-bern_geoend
SFHo_M14521283_M0_HR,1.1317225253312548,SFHo_M14521283_M0,,M0,,,HR,,not passed,SFHo,1.452,1.283,1.6124,1.404,3.0164,1.4419548646366995,1.2739409845961012,8.033551931714749,8.082866716855657,0.17948807675993286,0.15761054922721848,0.0766878102618873,0.08840903686070287,274.4203390972505,606.02252373813,412.3057926978345,77.41669876382778,,2.71006,3.2,7.39983,6.4,282.7578549959231,nan,0.01393862700067142,0.003948517248571745,inf,nan,0.01506445378724081,0.014424314166212248,0.00048568716554082784,0.0525586801468981,0.006319262737884884,0.07627047141308885,0.015159028787392583,0.00713589342333695,0.0038635528470300456,0.15782174118290004,12.33480262128151,0.2304127483477579,0.18329436223962217,26.740353911694108,0.0019894552589658373,0.16952017632622707,11.270080197361832,0.1440526282261654,0.03689820798387614,26.732676060574917
SFHo_M14521283_M0_SR,1.1317225253312548,SFHo_M14521283_M0,,M0,,,SR,,not passed,SFHo,1.452,1.283,1.6124,1.404,3.0164,1.4419548646366995,1.2739409845961012,8.033551931714749,8.082866716855657,0.17948807675993286,0.15761054922721848,0.0766878102618873,0.08840903686070287,274.4203390972505,606.02252373813,412.3057926978345,77.41669876382778,,2.71006,4.8,7.39983,9.6,282.7578549959231,nan,0.013729773293910638,0.01155000404746885,inf,nan,0.019182418382807154,0.07770888321101665,0.06397910991710602,0.15593839879147708,0.01297461613914442,0.031551834588996665,0.01927699537974773,0.011379959229649886,0.004340839274665791,0.2021400475595495,14.996251690453137,0.20928615210118748,0.16993245258270998,34.677223282862776,0.00488065245230808,0.25857880839150377,15.979865516128482,0.17091241015628209,0.1274247543719327,34.55924814712646
SFHo_M11461635_M0_LK_SR,1.4267015706806283,SFHo_M11461635_M0_LK,,M0,,LK,SR,,not passed,SFHo,1.146,1.635,1.844,1.236,3.08,1.6220337414283674,1.1345269669963587,7.947851809835288,8.11044413646364,0.20408698596943012,0.1398848982664113,0.06287488461024798,0.09673718722927065,118.39555716736044,1204.0663714174648,414.31510183858074,78.51344355202326,,2.7554,4.8,7.40191,9.6,284.5722213471707,nan,0.0192151385733636,inf,inf,nan,0.05077055637138113,0.23633409244939685,0.21711895387603325,0.24066944560036063,0.0016425718975452905,0.03813339429999277,0.04651466576366109,0.013389686178251925,0.0023532264454817443,0.18882135858981053,19.51814127480765,0.14014139448512794,0.041307157896494265,32.86071829523906,0.0058241224265685905,0.3372992005726387,19.064878801993785,0.16849608421778992,0.14778788896878656,41.325254268711696
SFHo_M16351146_M0_LK_LR,1.4267015706806283,SFHo_M16351146_M0_LK_p2019,,M0,,LK,LR,,not passed,SFHo,1.635,1.146,1.844,1.236,3.08,1.6220337414283674,1.1345269669963587,7.947851809835288,8.11044413646364,0.20408698596943012,0.1398848982664113,0.06287488461024798,0.09673718722927065,118.39555716736044,1204.0663714174648,414.31510183858074,78.51344355202326,,2.7554,6.4,7.40191,12.8,284.5722213471707,nan,0.01092009984258164,0.00483910097928753,inf,nan,0.018839583052841342,0.1337272206114398,0.12280712076885815,0.20111130866118604,0.024405847494244723,0.6326939039186448,0.019596185606684795,0.007522076439824213,0.003782660851939394,0.1449077361668615,11.249689199805509,0.20369652999776175,0.1402792358605658,29.203083845100974,0.001836668582902148,0.18313685018038323,12.280737852593472,0.14387936046748365,0.03398259344921228,33.551118787530626
SFHo_M10651772_M0_LK_LR,1.663849765258216,SFHo_M10651772_M0_LK,,M0,,LK,LR,,not passed,SFHo,1.065,1.772,2.026,1.141,3.167,1.7583063606875904,1.0541430105048566,7.841372400944469,8.121038818962145,0.2242351331339948,0.12980573994609465,0.05197147740654679,0.10085739072780976,61.11745008768257,1824.6189485476716,407.9887221874801,78.03490260973183,,2.8114,6.4,7.40944,12.8,286.73513702378955,nan,0.010384173349761525,0.0012925286003308712,-0.010384117602044803,0.12248096754433187,0.013827094090582592,0.24262725416122485,0.23224308081146333,0.24262725416122485,0.0015348214633901212,0.009564551648415583,0.011178985952115496,0.005756671323156794,0.0014620513880135384,0.07059223505413006,7.326798640978311,0.12593588904634992,0.020724801870768226,9.589333837233754,0.004141038083312929,0.03923115257071577,4.006128030514881,0.13970652871245734,0.07223893809761564,6.590303073657137
SLy4_M13641364_M0_LK_LR,1.0,SLy4_M13641364_M0_LK,,M0,,LK,LR,,not passed,SLy4,1.364,1.364,1.5016,1.5016,3.0032,1.3418409023804037,1.3418409023804037,7.972501390802143,7.972501390802143,0.16831153575958438,0.16831153575958438,0.08143050929976285,0.08143050929976285,401.9402137212087,401.9402137212087,401.9402137212088,75.35772005245528,,2.70364,6.4,7.39963,12.8,282.5398127238872,nan,0.010825524579142798,0.0028372579031653265,-0.010825460601261768,0.015426772541576426,nan,nan,nan,nan,0.001105667811236837,0.002277580334778105,0.010485434432173502,0.007206825066948664,0.001018452393297875,0.21000790940772326,16.519860888526303,0.28257919849025814,0.07268584373983439,28.824942811186478,0.00028102772972638207,0.18258650164872814,15.338425135512875,0.17322834835610018,0.00753730048440326,26.95438887013684
SLy4_M13641364_M0_LK_SR,1.0,SLy4_M13641364_M0_LK,,M0,,LK,SR,,not passed,SLy4,1.364,1.364,1.5016,1.5016,3.0032,1.3418409023804037,1.3418409023804037,7.972501390802143,7.972501390802143,0.16831153575958438,0.16831153575958438,0.08143050929976285,0.08143050929976285,401.9402137212087,401.9402137212087,401.9402137212088,75.35772005245528,,2.70364,4.8,7.39963,9.6,282.5398127238872,nan,0.01127081644450069,0.0028254359952354716,-0.011270750059684816,0.005128478560101806,nan,nan,nan,nan,0.001971214251682631,0.004378802276824354,0.013129600317136045,0.007549659342423673,0.00071867845981374,0.24022213113285007,21.618896054419665,0.2517935405787385,0.040616677549229416,32.80437531576586,0.0003193520032856691,0.23924424584184442,17.46292121774195,0.1707449985218947,0.00822277161769841,30.92171018121182
SLy4_M13641364_M0_SR,1.0,SLy4_M13641364_M0,,M0,,,SR,,not passed,SLy4,1.364,1.364,1.5016,1.5016,3.0032,1.3418409023804037,1.3418409023804037,7.972501390802143,7.972501390802143,0.16831153575958438,0.16831153575958438,0.08143050929976285,0.08143050929976285,401.9402137212087,401.9402137212087,401.9402137212088,75.35772005245528,,2.70364,4.8,7.39963,9.6,282.5398127238872,nan,0.013918923820788326,0.013819810370001115,-0.013918788372471026,0.045309262409097974,0.021263074178461724,0.04942750884220004,0.035508585021411715,0.13416387210600078,0.005194467385423032,0.01901752579975376,0.021996029977267323,0.00998497321135336,0.004493802254355491,0.2540812279346203,18.084410036003053,0.2166612850100848,0.18854038054756816,35.6551813332771,0.005793269719252715,0.28959359978407667,17.918502673611336,0.1967192473015406,0.2003762209736411,34.504083288782304
SLy4_M14521283_M0_LR,1.1317225253312548,SLy4_M14521283_M0,,M0,,,LR,,not passed,SLy4,1.452,1.283,1.6105,1.4018,3.0122999999999998,1.4281689625450475,1.261408102997916,7.940922065447527,7.999646297758224,0.1798484996526054,0.15768402821131774,0.0749431118803709,0.08695861551358186,265.5203633234335,594.7041717723921,402.278589912106,75.53555524921238,,2.70956,6.4,7.3966,12.8,282.6559958323443,nan,0.019794412061926527,inf,inf,nan,0.007947665213467778,0.1719019904180809,0.15210757835615438,0.1864072169970583,0.005689233638460565,0.083485203024946,0.008389016508701639,0.004196178063395815,0.005384118876543678,0.16388839281109605,12.176236710555107,0.23503722335647145,0.26583763147031186,28.283726328602974,0.002209083366949442,0.26784466474002355,15.444382869788459,0.18491448131342011,0.06751226492478792,37.65082601085381
SLy4_M14521283_M0_SR,1.1317225253312548,SLy4_M14521283_M0,,M0,,,SR,,not passed,SLy4,1.452,1.283,1.6105,1.4018,3.0122999999999998,1.4281689625450475,1.261408102997916,7.940922065447527,7.999646297758224,0.1798484996526054,0.15768402821131774,0.0749431118803709,0.08695861551358186,265.5203633234335,594.7041717723921,402.278589912106,75.53555524921238,,2.70956,4.8,7.3966,9.6,282.6559958323443,nan,0.013765239017700206,0.012992276814911224,-0.01376507503555854,0.7778251642721372,0.019146952659017585,0.07874549785628915,0.06498025883858895,0.16859631147235632,0.016313430863439924,0.09908679049486178,0.020281857949996936,0.009594849449897755,0.006437423799480254,0.16300451172087949,11.503415236433149,0.24664259140424977,0.3500034194732381,31.06625054326299,0.004919008354636921,0.26125536387580606,15.815710860447062,0.18239134406215132,0.1462563506151407,36.60136896893244
SLy4_M11461635_M0_LK_SR,1.4267015706806283,SLy4_M11461635_M0_LK,,M0,,LK,SR,,not passed,SLy4,1.146,1.635,1.847,1.238,3.085,1.6101948176351355,1.1266725573712664,7.835375892189551,8.032712652830018,0.20550510931797816,0.14026171344575358,0.06086107030601384,0.095358672175836,110.70263078906272,1171.099243869159,399.53478478397284,75.73959620954618,,2.7563,4.8,7.40607,9.6,284.58495374261804,nan,0.021815958317931816,inf,inf,nan,0.0451433281967699,0.18873168854042888,0.16691573022249706,0.19972156232688576,0.0018786208785646263,0.036673128018072154,0.040296343270126656,0.013957136425558403,0.0019663856171666296,0.209384971734239,23.182093404087464,0.15334091893097418,0.04132506422138426,34.02930036440543,0.005267095922237372,0.28910303723214387,17.84911445888651,0.18441235439596412,0.16009581442163107,38.12119519992293
SLy4_M10201856_M0_LK_SR,1.8196078431372549,SLy4_M10201856_M0_LK,,M0,,LK,SR,,not passed,SLy4,1.02,1.856,2.124,1.086,3.21,1.8131835156634615,0.9986833998340673,7.62952645014654,8.058561238224053,0.23765208124797593,0.12393211869908793,0.044380876599959394,0.10156670943786224,39.028459072124555,2316.3861224330776,407.8971764154797,78.48224423570069,,2.85004,4.8,7.4058,9.6,288.26939067519544,nan,0.010384173349761525,0.0014304508595125182,inf,nan,0.0036129656391874192,0.13372889477290784,0.12334472142314631,0.15379389613353345,1.0385296210544461,1.6592150777834758,0.007254113225913485,0.007112250446057757,0.09057610175378526,0.046985438599382964,1.187771801276952,0.12000701416799302,1.1658847223860562,6.959051704561154,0.003373766273313807,0.04708475677272894,1.0358612815635069,0.18844264537169164,0.10707845642065979,5.706017849332143
