name,q,group,Mbi_Mb,nprofs,nnuprofs,tend,neutrinos,comment,viscosity,resolution,AHfix,dyn_phase,outcome,disk_phase,diskmaxtime,bern_phase,EOS,M1,M2,Mb1,Mb2,Mb,Mg1,Mg2,R1,R2,C1,C2,k21,k22,lam21,lam22,Lambda,k2T,fate,MADM,EGW,JADM,JGW,f0,fpeak,tmerg_r,tcoll_gw,tcoll,Mdisk,tdisk3D,Mdisk3D,tdisk3Dmax,Mdisk3Dmax,Munb_tot,Munb_bern_tot,tend-geo,t98mass-geo,Mej_tot-geo,Ye_ave-geo,s_ave-geo,vel_inf_ave-geo,E_kin_ave-geo,theta_rms-geo,Mej_tot-bern_geoend,Ye_ave-bern_geoend,s_ave-bern_geoend,vel_inf_ave-bern_geoend,E_kin_ave-bern_geoend,theta_rms-bern_geoend,Mej_tot-geo_entropy_above_10,Ye_ave-geo_entropy_above_10,s_ave-geo_entropy_above_10,vel_inf_ave-geo_entropy_above_10,E_kin_ave-geo_entropy_above_10,theta_rms-geo_entropy_above_10,Mej_tot-geo_entropy_below_10,Ye_ave-geo_entropy_below_10,s_ave-geo_entropy_below_10,vel_inf_ave-geo_entropy_below_10,E_kin_ave-geo_entropy_below_10,theta_rms-geo_entropy_below_10
BLh_M10201856_M0_SR,1.8196078431372549,BLh_M10201856_M0,1.000325913427767,13,0,0.026298076357744636,M0,,,SR,,passed,PC,fromed_bh_accretion,,not passed,BLh,1.02,1.856,2.124,1.086,3.21,0.981084,1.79245,8.037930021953839,8.511393649909584,0.2290030150176883,0.1186783526507293,0.04770764834105641,0.10763630754217035,50.500659562340296,3048.3044375432096,3208.9240140154357,565.7654920976264,,2.85004,0.0131616167547,7.4058,0.921087639317,288.26939067519544,nan,0.011863042439829004,0.0013122317802139634,inf,nan,0.04318022267485684,0.09758598078042269,0.006021010574338452,0.17412449053108503,0.020520157535838066,0.038142666594138334,0.026298075143684256,0.005988038305629599,0.010554765649035429,0.029031321790402055,3.5232445658031626,0.11777353961973737,0.1308491864411576,6.3572293942450795,0.011828145078634753,0.0385546789612031,3.260314211087456,0.08406840401422255,0.0747155457819579,7.872219495022304,8.798451970008677e-05,0.24440245895754414,41.113516674705174,0.1940014175602664,0.002958250589633778,35.33494809717088,0.010466781129335367,0.02722089642402072,3.207258017882798,0.11713276256082301,0.1283508178161775,5.501172148530136
DD2_M13641364_M0_LR,1.0,DD2_M13641364_M0,1.0004636366225244,21,21,0.03792727912507173,M0,R01,,LR,,passed,NS,formed_ns_accretion,,not passed,DD2,1.364,1.364,1.4906,1.4906,2.9812,1.31605,1.31605,8.945981509267504,8.945981509267504,0.15146693100289768,0.15146693100289768,0.10051160977214431,0.10051160977214431,840.5313166952681,840.5313166952681,840.5313166952682,157.5930686205143,,2.70514,0.0486019090144,7.4276,1.83008319817,283.3276296921921,nan,0.012181847953609224,inf,inf,nan,0.03775389114210053,0.2268441006265305,0.03775389114210053,0.2268441006265305,0.0012298437496043187,0.022516925656494734,0.03791151229161859,0.010799941009470229,0.0007746724070774589,0.20681879990055196,22.015602548248392,0.17350020698262614,0.020842355862006987,33.477182080381226,0.005699705880920971,0.2764966778711658,16.93985179414949,0.15846978339002954,0.12793050058835834,31.27650747024097,0.0006130170631982028,0.23082248274084557,25.734465959364332,0.17534418531319007,0.01684550463178771,36.96858556671108,0.0001616553438792564,0.11579386495198242,7.913212413714036,0.16650761302515163,0.004005778957927801,13.733421847863982
DD2_M13641364_M0_SR,1.0,DD2_M13641364_M0,1.000461558684829,107,0,0.09711169085790511,M0,R01,,SR,,passed,NS,formed_ns_accretion,,not passed,DD2,1.364,1.364,1.4906,1.4906,2.9812,1.31605,1.31605,8.945981509267504,8.945981509267504,0.15146693100289768,0.15146693100289768,0.10051160977214431,0.10051160977214431,840.5313166952681,840.5313166952681,840.5313166952682,157.5930686205143,,2.70514,0.045840130004,7.4276,1.83908442875,283.3276296921921,nan,0.01240646420427648,inf,inf,nan,0.09169818061258833,0.19595926441252232,0.02228704886496571,0.21015391941182315,0.0004602105213207916,0.017556100138146076,0.09711168380073222,0.010031518056904398,0.0026583355537668366,0.22638986818130385,18.352463611430657,0.14165277760788916,0.04767478185661036,33.21214276817721,0.010377344228267847,0.28801647430181665,16.73527860285618,0.16075941182211637,0.23969985163651308,29.918850783027505,0.0023117541437699847,0.2397170731743603,19.87386986898436,0.14165966389801227,0.04146319689226495,34.97804149777556,0.0003465814099968517,0.1374952521433288,8.20443743688974,0.14160684493733044,0.0062115857158740895,17.32117735669268
DD2_M13641364_M0_HR,1.0,DD2_M13641364_M0,1.0004582603706966,0,0,0.006599223110954585,M0,R01,,HR,,passed,NS,,,not passed,DD2,1.364,1.364,1.4906,1.4906,2.9812,1.31605,1.31605,8.945981509267504,8.945981509267504,0.15146693100289768,0.15146693100289768,0.10051160977214431,0.10051160977214431,840.5313166952681,840.5313166952681,840.5313166952682,157.5930686205143,,2.70514,0.0373408374359,7.4276,1.48816823761,283.3276296921921,nan,0.01270201190252287,inf,inf,nan,nan,nan,nan,nan,0.0006994343168135997,0.003693452694091823,0.0065913429216625016,0.006544054086613826,0.0005769879465104293,0.21644210973369898,22.314704090995775,0.2180800309064071,0.02452603060530629,29.498586930324073,1.0713714367931008e-05,0.21479103440997077,16.509027325710573,0.22386915440370045,0.0004799072451745705,29.035539814262627,0.00047943476809018856,0.22616486230003124,25.044719580458917,0.2333028340030714,0.023323744709335095,31.70822801512471,9.755317842024068e-05,0.16865867820103084,8.897772277303028,0.14326605569288925,0.0017896032413460498,14.340827196991816
DD2_M13641364_M0_LR_R04,1.0,DD2_M13641364_M0_R04,0.9742996385865665,3,0,0.09196127963646472,M0,R04,,LR,,passed,NS,not_formed,,not passed,DD2,1.364,1.364,1.4873,1.4873,2.9746,1.31569,1.31569,8.945293131529587,8.945293131529587,0.15117336208282217,0.15117336208282217,0.10067064972787836,0.10067064972787836,850.0629704132243,850.0629704132243,850.0629704132244,159.38099189151694,,2.70356,0.0545989269902,7.4056,1.95266658804,282.6591789312061,nan,0.009139676979659736,inf,inf,nan,0.009432909812766106,0.17182782133696256,0.009432909812766106,0.17182782133696256,0.0017530378407728394,0.026757738071676192,0.09196128190410262,0.011887556471945107,0.001210286303238181,0.24775508061429788,25.127679801021298,0.1720860107746289,0.03203376444044605,38.436925156658184,0.015220176747428996,0.29892219632717537,17.435424115101856,0.16638963858073003,0.37661791758038304,29.42903377047476,0.000990338316923727,0.27632882856891605,28.95982290994944,0.16552974688543304,0.02425294096265573,42.236125658407914,0.00021994798631445322,0.11909885633260432,7.873063287820053,0.20160625987593908,0.007990183274049057,9.909889147147656
DD2_M13641364_M0_SR_R04,1.0,DD2_M13641364_M0_R04,0.9743022382387204,5,0,0.11017489912039548,M0,R04,,SR,,passed,NS,formed_ns_accretion,,not passed,DD2,1.364,1.364,1.4873,1.4873,2.9746,1.31569,1.31569,8.945293131529587,8.945293131529587,0.15117336208282217,0.15117336208282217,0.10067064972787836,0.10067064972787836,850.0629704132243,850.0629704132243,850.0629704132244,159.38099189151694,,2.70356,0.0510401759633,7.4056,1.8672012845,282.6591789312061,nan,0.009320946234584187,inf,inf,nan,0.0884079035032047,0.49920314690098166,0.07398369809028972,0.500643259845674,0.0013177729195267063,0.017264926672476307,0.11017489264595476,0.012620512571811343,0.0010345973445008694,0.24421804707033212,26.091269503660502,0.18753345831416543,0.032520529604715034,37.705168010437816,0.013506030821743516,0.3094126599283098,18.070510292680584,0.16632521648115298,0.3339432398906448,28.593757355052094,0.0008027715843288467,0.2795577846738731,31.45679826432539,0.17139498827703792,0.02107739593885053,42.36939464687577,0.00023182576017202338,0.12184278935648246,7.511392872328456,0.24341812424057044,0.012277112644379824,11.366997558733948
DD2_M13641364_M0_HR_R04,1.0,DD2_M13641364_M0_R04,0.9743038529981852,0,0,0.008136071141835805,M0,R04,,HR,,passed,NS,,,not passed,DD2,1.364,1.364,1.4873,1.4873,2.9746,1.31569,1.31569,8.945293131529587,8.945293131529587,0.15117336208282217,0.15117336208282217,0.10067064972787836,0.10067064972787836,850.0629704132243,850.0629704132243,850.0629704132244,159.38099189151694,,2.70356,0.0477654624752,7.4056,1.77151682664,282.6591789312061,nan,0.00952585930536835,inf,inf,nan,nan,nan,nan,nan,0.0006691292817490328,0.006303471693818573,0.008128188973559453,0.007970564490450933,0.0005639055633639274,0.23931436930952946,30.200040270091204,0.21140045518840703,0.022524073744625447,35.85871813871189,2.3817408185948396e-05,0.2564627214497762,22.114252507769628,0.21031045835709386,0.0009415534187876217,38.123005994023565,0.0004573973715409156,0.2663602381667851,35.461199018356595,0.20821285115742535,0.01772300875803828,39.487881462356356,0.00010650819182301172,0.12316640815640194,7.606095696185214,0.22508955909984132,0.004823057481079412,10.598436234655033
DD2_M13641364_M0_LK_LR_R04,1.0,DD2_M13641364_M0_LK_R04,0.9742996385865665,3,0,0.12301349113221857,M0,R04,LK,LR,,passed,NS,not_formed,,not passed,DD2,1.364,1.364,1.4873,1.4873,2.9746,1.31569,1.31569,8.945293131529587,8.945293131529587,0.15117336208282217,0.15117336208282217,0.10067064972787836,0.10067064972787836,850.0629704132243,850.0629704132243,850.0629704132244,159.38099189151694,,2.70356,0.0509116025087,7.4056,1.73607542883,282.6591789312061,nan,0.007484609869479962,inf,inf,nan,0.008192102059628352,0.12286540242429408,0.008192102059628352,0.12286540242429408,3.2670156988420965e-05,0.017054845639985862,0.12299772104883211,0.010957566412925892,0.0009386645908920613,0.2671477695863065,27.90617204226098,0.1571544254885606,0.020720125954278322,39.25292667610255,0.015972197815563176,0.3141375298365014,18.579431103278672,0.16748391882113844,0.4004420107951832,31.61252119338033,0.0008789753606919504,0.2753087447276359,29.244341963388873,0.15662772781557668,0.019272707121862298,40.50517520437687,5.968923020011095e-05,0.14697037670656418,8.200466588409732,0.16491050268263052,0.0014508460579349424,8.412079473092884
DD2_M13641364_M0_LK_SR_R04,1.0,DD2_M13641364_M0_LK_R04,0.9743022382387204,19,0,0.11302397893149066,M0,R04,LK,SR,,passed,NS,formed_ns_accretion,,not passed,DD2,1.364,1.364,1.4873,1.4873,2.9746,1.31569,1.31569,8.945293131529587,8.945293131529587,0.15117336208282217,0.15117336208282217,0.10067064972787836,0.10067064972787836,850.0629704132243,850.0629704132243,850.0629704132244,159.38099189151694,,2.70356,0.0517127611048,7.4056,1.80872798432,282.6591789312061,nan,0.007772276295773113,inf,inf,nan,0.11280296466839579,0.256458432180807,0.04353831374871655,0.266228218562901,0.001160210882706274,0.022294467715207936,0.11302397202099172,0.012254034982570088,0.0014714964602432225,0.2799016119246356,26.025323598862187,0.15351070950160609,0.030993120493978718,40.19430289891842,0.01664983241038486,0.3024201776240101,17.836594539209646,0.16781154557510866,0.41906584515079237,30.90394634815792,0.0014074752072789625,0.28609832262521306,26.84416283707942,0.15033579268469266,0.028431139242275066,41.009073816945346,6.40212529642605e-05,0.14367002828768394,8.023552730970573,0.22330966684899126,0.0028534347236736897,12.715305199656758
DD2_M13641364_M0_LK_HR_R04,1.0,DD2_M13641364_M0_LK_R04,0.9743038529981852,16,0,0.07444121208441883,M0,R04,LK,HR,,passed,NS,formed_ns_accretion,,not passed,DD2,1.364,1.364,1.4873,1.4873,2.9746,1.31569,1.31569,8.945293131529587,8.945293131529587,0.15117336208282217,0.15117336208282217,0.10067064972787836,0.10067064972787836,850.0629704132243,850.0629704132243,850.0629704132244,159.38099189151694,,2.70356,0.0555754417775,7.4056,1.90167978785,282.6591789312061,nan,0.008217568161131006,inf,inf,nan,0.07441368920501965,0.4466177672147751,0.07037847796496229,0.44764133073665474,0.0027852111802013405,0.029043882577505262,0.0744412144402255,0.012730851186274428,0.0012142755777738614,0.2594464801696391,25.358506436864772,0.1585743133811641,0.027290510808759876,40.655592809443476,0.013867380864467508,0.3052814790533848,17.90131982422066,0.16974757474069976,0.35713328184494747,29.90527082514865,0.0011118144160847062,0.2688251876071338,26.875359890380007,0.1592685497055968,0.025206995093132088,42.08603437476271,0.00010246116168915578,0.15767736139972047,8.899005989051492,0.1510410984444088,0.0020891916018062374,19.21754788954405
DD2_M14321300_M0_LR,1.1015384615384614,DD2_M14321300_M0,0.9751524707725274,21,21,0.041683799546431505,M0,R04,,LR,,passed,NS,formed_ns_accretion,,not passed,DD2,1.432,1.3,1.5689,1.4109,2.9798,1.25364,1.38146,8.952700814393928,8.930039811744285,0.15854817520379091,0.14431973885011218,0.09710799824973461,0.10415415601113248,646.2779955758997,1109.0722233914673,918.4357582563347,171.6312289202253,,2.70722,0.0471948252282,7.4062,1.7808942248,282.8469817640546,nan,0.009260742359292577,inf,inf,nan,0.040674996736417175,0.2526573326300692,0.03058696863627379,0.25275331845989935,0.0015868644635563436,0.01819173396889351,0.041683798290359904,0.011041413627135684,0.001256964793649198,0.25206822105448423,24.76093680747583,0.15963902987738532,0.028630570281274106,35.99178951628351,0.005238170004803485,0.2682629651189426,17.319507114062393,0.16200537430573145,0.12287602631250101,32.15860529879688,0.0011075058851899519,0.26951434253450957,27.08163101073411,0.15649477955622826,0.02424233660791206,38.23466790605106,0.0001494589084592453,0.12279066636034289,7.564354052185876,0.1829382481781905,0.00447053565710813,7.895284623028754
DD2_M14351298_M0_LR,1.105546995377504,DD2_M14351298_M0,1.0004849212108509,11,11,0.026378590037804094,M0,R01,,LR,,passed,NS,formed_ns_accretion,,not passed,DD2,1.435,1.298,1.5743,1.4105,2.9848,1.2516,1.38385,8.953326080223142,8.929975528856504,0.1590302798377512,0.1442834137476076,0.096853644421055,0.10417062504368182,634.8674782379557,1110.6463174765286,916.1084505024439,171.1587626368743,,2.7073,0.0458828515003,7.40569,1.7843372714,282.8422071157618,nan,0.011766766215863074,inf,inf,nan,0.02606333915967461,0.27518054773962053,0.02606333915967461,0.27518054773962053,0.0016390624218635382,0.022872682333191115,0.026378589664397392,0.011467221175131952,0.0010338356679752893,0.23283396124922193,20.74802121693618,0.18231452297985193,0.030713037326719084,36.04419389718104,0.002933118219040735,0.2501594173850473,15.614104295981052,0.15448185532900202,0.06256237772414609,31.248924362111982,0.0008247849404087167,0.2598333149473329,24.05742543525287,0.1732673609146065,0.02213109838802386,39.90995914004452,0.00020905072756657273,0.12631120196402063,7.69115797247107,0.21800903173239988,0.008880335638776417,11.885247825332943
DD2_M14861254_M0_LR,1.1850079744816586,DD2_M14861254_M0,1.0005103073651924,16,16,0.028415689880669722,M0,R01,,LR,,passed,NS,formed_ns_accretion,,not passed,DD2,1.486,1.254,1.6359,1.3583,2.9942,1.20911,1.43374,8.96400213168049,8.92018437194327,0.16443919751293518,0.13954267419547675,0.09366797912781258,0.10631861351778847,519.4229269370685,1339.8472128772585,1056.773604124498,196.28448674914358,,2.71388,0.0401716362902,7.40895,1.6226145292,283.32444659333026,nan,0.011873372344277915,inf,inf,nan,0.02797433865128845,0.2741954144504335,0.02797433865128845,0.2741954144504335,0.0018889359018157339,0.03276322503770366,0.028415690662361565,0.010667064713336411,0.001681370803774476,0.198647903163973,16.570090674280486,0.16501185383514258,0.04091876465348537,31.56433655419297,0.0051315774722475995,0.2663195024200563,15.732004425730564,0.15733439945216518,0.11353427435373689,32.637782177940245,0.001206044322061428,0.22326634928328823,19.76706061831487,0.17991082539954162,0.03489045118613725,35.29790810563557,0.0004753264817130486,0.136183600621495,8.458429327519374,0.1272087421822016,0.006874714271302233,19.057654777140506
DD2_M14861254_M0_HR,1.1850079744816586,DD2_M14861254_M0,1.0005115023215,33,33,0.05872706181281928,M0,R03,,HR,,passed,NS,formed_ns_accretion,,not passed,DD2,1.486,1.254,1.6359,1.3583,2.9942,1.20911,1.43374,8.96400213168049,8.92018437194327,0.16443919751293518,0.13954267419547675,0.09366797912781258,0.10631861351778847,519.4229269370685,1339.8472128772585,1056.773604124498,196.28448674914358,,2.71388,0.043641726136,7.40895,1.68633655635,283.32444659333026,nan,0.01117193914043982,inf,inf,nan,0.058687655453053114,0.22904980072268732,0.05692225053552802,0.2295211459751482,0.00227039436550725,0.03854141970053184,0.05871917837273996,0.009934106552719283,0.0014445225103258761,0.1644353324534548,14.117229643646855,0.1842620793301432,0.04383540006140012,28.01393756947969,0.014960843012330147,0.274566554613705,15.792407039783889,0.1626075320105343,0.35356242793701365,29.50953654740865,0.0007272052085175603,0.22622855115200763,20.957813290411544,0.19273520983183443,0.02414392247307327,36.82728997487409,0.0007173173018083129,0.10179032113786278,7.182351529474994,0.1756721504134072,0.019785446999265172,14.339278808161852
DD2_M14971246_M0_LR,1.2014446227929374,DD2_M14971245_M0,0.9765957158772239,19,19,0.03730656489397425,M0,R04,,LR,,passed,NS,formed_ns_accretion,,not passed,DD2,1.497,1.246,1.6485,1.3455,2.9939999999999998,1.20015,1.44507,8.965688672030094,8.916413877732708,0.16554769354910814,0.13839125170273764,0.09302411969804976,0.10690170829134245,498.8036794658691,1404.0454323064853,1104.3718761936314,204.83397370524614,,2.71722,0.0426193969131,7.40542,1.65869769843,283.1987141882877,nan,0.009271752349656529,inf,inf,nan,0.036628775505995866,0.27134326403891595,0.03057595864590984,0.2713575143780973,0.0014207997946042187,0.02622073275601021,0.037290800102430875,0.00992702666707664,0.001254325357850141,0.2065528997321249,20.256890163338916,0.17600390324409446,0.03472830011053507,32.62287809757241,0.005835585089889161,0.27352820705456476,15.756292008925747,0.15287149172035244,0.12188945577938137,33.65485868088109,0.0009073246848687235,0.23373769357257965,24.869016529334317,0.1852713238046527,0.027836066219353472,37.05835102961345,0.00034700067298141813,0.13547109377311264,8.197270608002798,0.15177179047206923,0.007143995253971488,16.015843589461646
DD2_M14971245_M0_SR,1.202409638554217,DD2_M14971245_M0,0.9765947389075612,16,16,0.09104501770712085,M0,R04,,SR,,passed,NS,formed_ns_accretion,,not passed,DD2,1.497,1.245,1.6485,1.3455,2.9939999999999998,1.20015,1.44507,8.965688672030094,8.916413877732708,0.16554769354910814,0.13839125170273764,0.09302411969804976,0.10690170829134245,498.8036794658691,1404.0454323064853,1104.3718761936314,204.83397370524614,,2.71722,0.0414250762567,7.40542,1.55705764968,283.1987141882877,nan,0.007845242126120628,inf,inf,nan,0.09013473079652198,0.23296764306724072,0.06024894754984721,0.24793201661668718,0.0005914069695534343,0.020779156519320614,0.09103319366441816,0.010076770009265839,0.0022531945423575196,0.17734828442934136,14.934275261341657,0.16656916853310727,0.05587488618181777,29.458560131044926,0.010208897910758897,0.2947052885233978,16.133965663508874,0.15865289880135544,0.22966965038616893,31.094800524841194,0.0013549011004356378,0.21960642957413062,19.958109165192855,0.17429167663848108,0.036786597121151024,35.74171555150491,0.0008982934419218863,0.11361008409633308,7.356798050586469,0.1549212656966921,0.01926943705410668,15.813854626527833
DD2_M14971245_M0_HR,1.202409638554217,DD2_M14971245_M0,0.9765972465720423,27,27,0.05518917095586904,M0,R04,,HR,,passed,NS,formed_ns_accretion,,not passed,DD2,1.497,1.245,1.6485,1.3455,2.9939999999999998,1.20015,1.44507,8.965688672030094,8.916413877732708,0.16554769354910814,0.13839125170273764,0.09302411969804976,0.10690170829134245,498.8036794658691,1404.0454323064853,1104.3718761936314,204.83397370524614,,2.71722,0.0383052039621,7.40542,1.49780651924,283.1987141882877,nan,0.00831811844331485,inf,inf,nan,0.05473205718258129,nan,0.005805120896885885,nan,0.0008412927376648702,0.018055103941402834,0.055189170251066864,0.009052204275901497,0.0028719307313597574,0.14374588952777592,12.731991510707049,0.16235087188138933,0.06765687534811467,25.143080218589876,0.0054962083879462,0.28510404875122125,16.096562453581257,0.15385782625064234,0.1162869822378759,34.54017591344798,0.0011747728233659036,0.22501357175462175,21.5485958189418,0.20174634457204962,0.04273600931571755,35.69429340835654,0.0016971579079938575,0.08749239417041813,6.629137388000096,0.13508132291210762,0.027678438641871087,13.711769491094639
DD2_M15091235_M0_LK_LR,1.2218623481781374,DD2_M15091235_M0_LK,1.0048324301543254,7,0,0.042682463526256154,M0,R04,LK,LR,,passed,NS,formed_ns_accretion,,not passed,DD2,1.509,1.235,1.6632,1.3343,2.9975,1.19095,1.45677,8.967332585305703,8.912705880168899,0.16684374901118593,0.13738686268167186,0.09228240537081207,0.10742791016708397,475.8958936497584,1463.1337441799483,1150.5914396990765,213.08492023701052,,2.71968,0.0412759990663,7.40527,1.59974113855,283.28306630812637,nan,0.010295446543403083,inf,inf,nan,0.042681970946759074,0.22625198242840938,0.0341071470616372,0.22701351648127588,0.001835970854950224,0.02828917440814235,0.04266670015602547,0.010542635293297357,0.0025630185788022785,0.17968973868501784,14.118041646073706,0.1707782068795217,0.06681060092035097,29.858898355227293,0.006663311534788765,0.26409476130472626,15.273994555745352,0.15546393490674812,0.1439388920341762,33.66139428650154,0.0015260611007662974,0.21041594205751746,18.028778469490963,0.18762211883300117,0.0480140919481959,34.91914962159451,0.00103695747803598,0.13447085099271233,8.362720460816456,0.14598949628974628,0.019752992244348844,20.230947846666428
DD2_M15091235_M0_LK_SR,1.2218623481781374,DD2_M15091235_M0_LK,0.975795275334771,55,37,0.10725372463912704,M0,R04,LK,SR,,passed,NS,formed_ns_accretion,,not passed,DD2,1.509,1.235,1.6632,1.3343,2.9975,1.19095,1.45677,8.967332585305703,8.912705880168899,0.16684374901118593,0.13738686268167186,0.09228240537081207,0.10742791016708397,475.8958936497584,1463.1337441799483,1150.5914396990765,213.08492023701052,,2.71968,0.0406204071411,7.40527,1.52724629596,283.28306630812637,nan,0.007737973794577671,inf,inf,nan,0.10613064338579076,0.22477189335040748,0.05127699059126112,0.23553323303349316,0.00048097126100354626,0.016774796704875354,0.107241896822812,0.010798776432635236,0.0027049016620332746,0.19816922261047543,15.503668874285083,0.18231965735086267,0.08036134516894503,30.720255608142658,0.009759523479713091,0.31381520321182327,17.420120896654677,0.16250952622953393,0.23036419933877345,36.92583256157838,0.0015142071490759973,0.24236451859209554,21.238443315086364,0.19909376283517022,0.05364500954921562,36.98935030697227,0.0011906945129572827,0.1419660299337148,8.210751705268734,0.1609880142070551,0.02758139094781395,20.102522539306534
DD2_M15091235_M0_LK_HR,1.2218623481781374,DD2_M15091235_M0_LK,0.9757960844105,1,0,0.019818893589915565,M0,R04,LK,HR,,passed,NS,,,not passed,DD2,1.509,1.235,1.6632,1.3343,2.9975,1.19095,1.45677,8.967332585305703,8.912705880168899,0.16684374901118593,0.13738686268167186,0.09228240537081207,0.10742791016708397,475.8958936497584,1463.1337441799483,1150.5914396990765,213.08492023701052,,2.71968,0.0370281102735,7.40527,1.42337209505,283.28306630812637,nan,0.008183265659935561,inf,inf,nan,0.008714181407804606,0.18879116009230967,0.008714181407804606,0.18879116009230967,0.0028345989649515156,0.034655200084920255,0.019811013158433352,0.010148573111765298,0.002328580029916766,0.1950347320624483,16.616623894356994,0.16882360544235867,0.059317963930007725,31.639453198126397,0.0034993196316478775,0.26544045117716303,15.171442505117223,0.15848018351068774,0.07855290837537264,35.10857788124221,0.001478893571616606,0.24838429864740663,21.969342027509047,0.17827855104150403,0.04201107916632635,37.94952461481838,0.000849686458300164,0.10217891413065813,7.300127955807133,0.1523671136035514,0.017630714097814207,15.39424319837067
DD2_M11461635_M0_LK_SR,1.4267015706806283,DD2_M11461635_M0_LK,0.9081780280371885,52,52,0.062020317889844294,M0,R05,LK,SR,,passed,NS,formed_ns_accretion,,not passed,DD2,1.146,1.635,1.821,1.228,3.049,1.10306,1.58085,8.974904066104964,8.887498717753727,0.18076386118599308,0.12762625293320962,0.08432984926721172,0.1113758846046218,291.3283448221084,2192.973947398243,1870.0484007642458,340.1050636327669,,2.75582,0.0276428897123,7.40757,1.02838562359,284.66134811530213,nan,0.0032484357908880634,inf,inf,nan,0.06181934545503676,0.29066218226216733,0.018693025326923792,0.3387944074347615,0.0009305888493669719,0.039665330483280435,0.06200849509681106,0.00774593802983404,0.011518300363648138,0.09883360748630565,8.079450215110198,0.13440327437456007,0.18596740164817946,18.73741651874704,0.003602136710256996,0.25857703718602965,14.366692584592936,0.17005001787415175,0.0930984135300036,43.19274573801749,0.002759643712626086,0.24725421554452684,21.719816472117813,0.1826759240700421,0.08230843922803498,35.65050433397119,0.008758656651022064,0.05206981548354287,3.7816962924609574,0.11919371433222245,0.11121745018199573,7.836930434814677
DD2_M16351146_M0_LK_LR,1.4267015706806283,DD2_M11461635_M0_LK,1.0004998192771988,21,21,0.0376632469183653,M0,R05,LK,LR,,passed,NS,formed_ns_accretion,,not passed,DD2,1.635,1.146,1.821,1.228,3.049,1.10306,1.58085,8.974904066104964,8.887498717753727,0.18076386118599308,0.12762625293320962,0.08432984926721172,0.1113758846046218,291.3283448221084,2192.973947398243,1870.0484007642458,340.1050636327669,,2.75582,0.0271020100315,7.40757,1.20098466091,284.66134811530213,nan,0.009246083747301435,inf,inf,nan,0.03665444410835096,0.3216038108975799,0.030601627248264932,0.32202109611696667,0.001962539311803924,0.055865315301865,0.037663248528089194,0.010993021700825358,0.002420797050580889,0.17342547890501198,14.308859884221397,0.1415717508884945,0.0433650960973322,32.28537811305872,0.006093670330014145,0.27567894887147626,15.974552188497553,0.15930500460598906,0.13821860934433763,36.26850801763728,0.0015751624164395523,0.2089208791467967,17.995575936930077,0.16211133281053464,0.036998219006667735,36.993725490444106,0.0008456346341413379,0.10730824794023325,7.441619196749121,0.10331270119165857,0.008067127486380865,20.858372196900373
LS220_M13641364_M0_LK_SR_AHfix,1.0,LS220_M13641364_M0_LK_AHfix,0.9998946478034965,0,0,0.007418875394091241,M0,,LK,SR,yes,not passed,NS,,,not passed,LS220,1.364,1.364,1.4912,1.4912,2.9824,1.31425,1.31425,8.61325907811382,8.61325907811382,0.15567833328415562,0.15567833328415562,0.09806175880473164,0.09806175880473164,714.9062568527216,714.9062568527216,714.9062568527216,134.05061930144163,,2.70282,0.0516379137476,7.39835,1.81154538923,282.4745591972195,nan,0.011708971636415003,inf,inf,nan,nan,nan,nan,nan,0.001900262548052715,0.0051148186903756795,0.007418874127745154,0.007371587155341627,0.0013566166029526136,0.2481821735062298,20.651086242429063,0.20343567955892197,0.05018099993264482,32.37956532244441,2.802956700198189e-05,0.2718265507614647,22.19398181967226,0.2280826957963437,0.0013032561674524389,31.92590612467486,0.0009828605632321466,0.29048356180263585,25.581424220216945,0.21312290233721987,0.039900633224244475,37.78684708032527,0.00037375603972046687,0.1369428571928338,7.685851579204224,0.177961337410086,0.0105795760861051,7.160902769528047
LS220_M13641364_M0_LK_LR_AHfix,1.0,LS220_M13641364_M0_LK_AHfix,0.9998814199250575,0,0,0.021881009428281174,M0,,LK,LR,yes,passed,BH,,,not passed,LS220,1.364,1.364,1.4912,1.4912,2.9824,1.31425,1.31425,8.61325907811382,8.61325907811382,0.15567833328415562,0.15567833328415562,0.09806175880473164,0.09806175880473164,714.9062568527216,714.9062568527216,714.9062568527216,134.05061930144163,,2.70282,0.0745742174281,7.39835,2.2671486201,282.4745591972195,nan,0.01107846988015604,0.018520989090106993,-0.011078325464065368,0.17490596864349509,nan,nan,nan,nan,0.003565763940797738,0.017044497014426924,0.021865248255200864,0.012628394685454845,0.0017927415097660439,0.25138397862857786,18.84058131141528,0.14790890157641612,0.03505379344350594,37.194390505322524,0.004472729435377863,0.2630588843351528,16.050339900527078,0.11142220828229063,0.049630068628075376,32.30887597213629,0.0013289444335906815,0.2880300211051089,22.701849065524833,0.1368462594012463,0.022243412152818196,42.96801257475562,0.0004637970761753622,0.1463799657445041,7.7766687685797145,0.17960732637187338,0.01337226047838442,7.607697351907165
